,user_id,sessions,purchases,carted,favorited,total_actions,night_actions,weekend_sessions,total_sessions,dominant_category,top_category_share,user_segment
106610,441927,2,0,0,0,2,1,2,2,202297,0.5,Window Shopper
106611,441938,1,0,0,0,1,1,0,1,3607361,1.0,One-Time User
106612,441940,1,0,0,0,1,0,1,1,2735466,1.0,One-Time User
106613,441941,1,0,0,0,1,0,1,1,1464116,1.0,One-Time User
106614,441944,3,0,0,0,4,1,1,3,2355072,0.75,Window Shopper
106615,441947,3,0,1,0,5,4,1,3,2465336,0.4,Window Shopper
106616,441961,1,0,0,0,1,0,1,1,5012555,1.0,One-Time User
106617,441967,1,0,0,0,2,0,0,1,2858794,0.5,One-Time User
106618,441968,1,0,0,0,1,1,0,1,1419417,1.0,One-Time User
106619,441969,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
106620,441975,3,0,0,0,6,0,4,3,4022701,0.6666666666666666,Window Shopper
106621,441976,2,0,0,0,2,1,0,2,965809,0.5,Window Shopper
106622,441980,1,0,0,0,1,1,1,1,3776866,1.0,One-Time User
106623,441984,1,0,0,0,1,0,1,1,65362,1.0,One-Time User
106624,441987,1,0,0,0,1,0,0,1,1265358,1.0,One-Time User
106625,441992,1,0,0,0,1,1,0,1,2520377,1.0,One-Time User
106626,441993,2,0,0,0,4,4,2,2,2640118,0.5,Window Shopper
106627,442000,4,0,0,1,7,6,5,4,2920476,0.2857142857142857,Window Shopper
106628,442006,1,0,0,0,1,1,1,1,2520377,1.0,One-Time User
106629,442009,1,0,0,0,2,0,2,1,2640118,0.5,One-Time User
106630,442025,3,0,0,0,6,2,1,3,1567637,0.16666666666666666,Window Shopper
106631,442028,1,0,0,0,2,0,0,1,2520377,1.0,One-Time User
106632,442033,1,0,0,0,1,0,1,1,2922264,1.0,One-Time User
106633,442040,2,0,0,0,2,1,1,2,903809,0.5,Window Shopper
106634,442042,1,0,0,0,1,0,1,1,1265358,1.0,One-Time User
106635,442046,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
106636,442050,5,0,0,0,5,0,5,5,3579754,0.4,Window Shopper
106637,442058,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
106638,442061,1,0,0,0,2,0,2,1,2465336,1.0,One-Time User
106639,442068,2,0,0,0,3,0,3,2,4918438,0.6666666666666666,Window Shopper
106640,442070,2,1,0,0,2,0,0,2,3995818,0.5,Impulse Buyer
106641,442073,2,0,0,0,2,1,2,2,2798696,0.5,Window Shopper
106642,442088,2,2,0,0,5,1,5,2,149192,0.2,Loyal Buyer
106643,442089,1,0,0,0,1,0,0,1,4825728,1.0,One-Time User
106644,442097,1,0,0,0,1,0,1,1,965809,1.0,One-Time User
106645,442102,3,0,0,0,4,3,3,3,965809,0.25,Window Shopper
106646,442104,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
106647,442108,2,0,0,0,2,2,1,2,64179,0.5,Window Shopper
106648,442115,2,0,1,0,4,2,2,2,1312642,0.25,Window Shopper
106649,442116,1,0,0,0,1,1,0,1,4170419,1.0,One-Time User
106650,442117,1,0,1,0,2,2,0,1,362151,1.0,Cart Abandoner
106651,442122,1,0,0,0,2,0,2,1,3607361,1.0,One-Time User
106652,442130,2,0,0,0,3,3,0,2,3607361,0.3333333333333333,Window Shopper
106653,442137,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
106654,442138,1,0,0,1,2,0,0,1,1568197,0.5,Wishlister
106655,442140,1,0,0,0,1,0,1,1,5053508,1.0,One-Time User
106656,442144,1,0,1,0,1,0,0,1,4672807,1.0,Cart Abandoner
106657,442148,1,0,0,0,1,0,1,1,3189162,1.0,One-Time User
106658,442150,2,0,1,0,5,2,2,2,1859277,0.2,Window Shopper
106659,442155,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
106660,442158,1,0,1,0,3,0,0,1,2520377,1.0,Cart Abandoner
106661,442159,1,0,0,0,1,0,1,1,2772071,1.0,One-Time User
106662,442165,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
106663,442166,1,0,0,0,2,2,2,1,1876707,0.5,One-Time User
106664,442167,4,0,0,0,5,0,4,4,1438507,0.2,Window Shopper
106665,442169,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
106666,442173,4,0,0,0,9,0,8,4,982926,0.2222222222222222,Window Shopper
106667,442194,1,0,0,0,1,1,0,1,1879194,1.0,One-Time User
106668,442201,1,0,0,0,1,0,1,1,3138705,1.0,One-Time User
106669,442205,1,0,0,0,1,0,0,1,318592,1.0,One-Time User
106670,442211,1,0,0,0,1,0,0,1,405755,1.0,One-Time User
106671,442212,1,0,1,0,1,0,0,1,4558987,1.0,Cart Abandoner
106672,442219,1,0,0,0,1,0,0,1,2056274,1.0,One-Time User
106673,442225,2,0,0,0,2,1,1,2,2355072,0.5,Window Shopper
106674,442226,1,0,0,0,1,0,0,1,2465336,1.0,One-Time User
106675,442227,4,1,0,0,7,4,6,4,1080785,0.2857142857142857,Night Owl
106676,442229,1,0,1,0,4,4,0,1,200278,0.5,Cart Abandoner
106677,442237,1,0,0,0,1,0,1,1,2157221,1.0,One-Time User
106678,442239,2,0,1,0,2,0,2,2,982926,0.5,Window Shopper
106679,442241,1,0,0,0,3,0,0,1,4789432,0.6666666666666666,One-Time User
106680,442243,1,0,0,0,1,0,0,1,1575622,1.0,One-Time User
106681,442245,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
106682,442247,1,0,0,0,2,2,2,1,2355072,0.5,One-Time User
106683,442258,1,0,0,0,1,1,1,1,2355072,1.0,One-Time User
106684,442260,2,0,0,2,2,2,2,2,3002561,0.5,Window Shopper
106685,442263,1,0,0,0,1,0,1,1,1820842,1.0,One-Time User
106686,442265,1,0,1,0,3,0,3,1,4170419,0.6666666666666666,Cart Abandoner
106687,442266,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
106688,442267,1,0,1,0,1,0,0,1,411153,1.0,Cart Abandoner
106689,442273,1,0,0,0,2,2,0,1,737184,0.5,One-Time User
106690,442277,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
106691,442286,1,0,0,0,2,0,2,1,883960,0.5,One-Time User
106692,442293,1,0,0,1,2,2,0,1,982926,0.5,Wishlister
106693,442311,1,0,0,0,2,0,2,1,2520377,0.5,One-Time User
106694,442320,1,0,0,0,1,0,0,1,665090,1.0,One-Time User
106695,442328,1,0,0,0,2,2,0,1,2096639,1.0,One-Time User
106696,442330,1,0,0,0,1,0,1,1,245312,1.0,One-Time User
106697,442336,2,0,1,0,4,2,4,2,685988,0.25,Window Shopper
106698,442340,2,0,0,0,3,1,0,2,285583,0.3333333333333333,Window Shopper
106699,442345,1,0,0,0,2,0,0,1,2096639,0.5,One-Time User
106700,442350,2,0,0,0,4,2,2,2,245312,0.25,Window Shopper
106701,442352,1,0,0,0,1,1,0,1,4697972,1.0,One-Time User
106702,442355,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
106703,442356,1,0,0,0,1,0,0,1,888094,1.0,One-Time User
106704,442358,1,0,0,1,1,0,0,1,4145813,1.0,Wishlister
106705,442361,1,0,0,0,2,0,0,1,2476560,0.5,One-Time User
106706,442362,1,0,0,0,1,0,1,1,4781861,1.0,One-Time User
106707,442365,1,0,0,0,2,2,0,1,2495340,1.0,One-Time User
106708,442368,1,0,0,0,2,0,0,1,4391936,1.0,One-Time User
106709,442371,1,0,1,0,1,0,0,1,4756105,1.0,Cart Abandoner
106710,442372,1,0,0,0,1,1,0,1,2465336,1.0,One-Time User
106711,442383,2,0,0,0,3,0,2,2,982926,0.3333333333333333,Window Shopper
106712,442384,1,0,0,0,3,0,0,1,4756105,1.0,One-Time User
106713,442387,2,0,0,0,3,0,3,2,2355072,0.3333333333333333,Window Shopper
106714,442388,7,0,0,0,10,6,3,7,982926,0.3,Window Shopper
106715,442396,1,0,0,0,1,1,0,1,2572604,1.0,One-Time User
106716,442400,2,0,0,0,2,0,1,2,50601,0.5,Window Shopper
106717,442408,1,0,0,0,1,0,0,1,1320293,1.0,One-Time User
106718,442412,1,0,0,0,1,0,1,1,4217906,1.0,One-Time User
106719,442416,1,0,0,0,1,0,0,1,401357,1.0,One-Time User
106720,442419,2,0,1,0,5,1,0,2,982926,0.2,Window Shopper
106721,442430,2,0,0,2,3,1,0,2,149192,0.3333333333333333,Window Shopper
106722,442431,1,0,0,0,2,0,0,1,1293225,1.0,One-Time User
106723,442435,1,0,0,0,2,2,2,1,2739327,0.5,One-Time User
106724,442439,1,0,0,0,2,0,0,1,2640118,0.5,One-Time User
106725,442444,1,0,0,0,1,0,1,1,2520377,1.0,One-Time User
106726,442447,1,0,0,0,1,0,0,1,4138583,1.0,One-Time User
106727,442453,1,0,0,0,1,1,1,1,2050292,1.0,One-Time User
106728,442455,1,0,0,0,1,1,1,1,4606718,1.0,One-Time User
106729,442459,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
106730,442460,2,0,0,0,3,0,3,2,4357323,0.6666666666666666,Window Shopper
106731,442466,2,0,0,0,4,1,4,2,2885642,0.75,Window Shopper
106732,442469,1,0,0,0,1,0,0,1,84264,1.0,One-Time User
106733,442484,1,0,0,0,1,0,1,1,4207901,1.0,One-Time User
106734,442491,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
106735,442492,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
106736,442499,2,0,1,0,2,0,0,2,2736436,0.5,Window Shopper
106737,442508,1,0,1,0,2,2,0,1,1154246,0.5,Cart Abandoner
106738,442511,1,0,0,0,1,0,0,1,4148053,1.0,One-Time User
106739,442519,1,0,0,0,1,1,0,1,3604509,1.0,One-Time User
106740,442522,1,0,0,0,2,0,0,1,2885642,1.0,One-Time User
106741,442523,1,0,0,0,1,1,0,1,1278525,1.0,One-Time User
106742,442524,1,0,1,0,1,0,1,1,4458428,1.0,Cart Abandoner
106743,442526,2,0,0,0,4,2,2,2,4983640,0.5,Window Shopper
106744,442527,1,0,0,0,2,2,2,1,4181361,1.0,One-Time User
106745,442528,1,0,0,0,2,2,0,1,597734,0.5,One-Time User
106746,442536,1,1,0,0,1,1,1,1,2576484,1.0,Impulse Buyer
106747,442539,1,0,0,0,2,0,0,1,1051370,0.5,One-Time User
106748,442542,1,0,0,0,1,1,0,1,2096639,1.0,One-Time User
106749,442545,1,0,0,0,2,0,2,1,4284875,1.0,One-Time User
106750,442546,1,0,0,0,2,0,2,1,2572604,0.5,One-Time User
106751,442547,2,0,0,0,2,1,2,2,1216617,0.5,Window Shopper
106752,442550,1,1,0,0,2,0,2,1,4022701,1.0,Impulse Buyer
106753,442551,1,0,0,0,1,0,1,1,2465336,1.0,One-Time User
106754,442555,1,0,0,0,2,0,2,1,2640118,0.5,One-Time User
106755,442556,2,0,1,0,2,1,1,2,3065645,0.5,Window Shopper
106756,442558,1,0,0,0,1,0,0,1,2945933,1.0,One-Time User
106757,442559,1,0,0,0,1,1,1,1,3702593,1.0,One-Time User
106758,442564,1,0,0,0,2,0,0,1,4145813,1.0,One-Time User
106759,442565,1,0,1,0,1,1,0,1,4993094,1.0,Cart Abandoner
106760,442568,1,0,0,0,2,2,2,1,3619575,1.0,One-Time User
106761,442571,2,0,0,0,2,0,2,2,2194744,1.0,Window Shopper
106762,442583,1,0,0,0,3,0,0,1,941706,0.3333333333333333,One-Time User
106763,442585,1,0,0,0,1,1,1,1,1575622,1.0,One-Time User
106764,442591,5,0,0,0,6,3,4,5,2465336,0.3333333333333333,Window Shopper
106765,442594,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
106766,442595,3,0,1,0,5,3,1,3,4756105,0.4,Window Shopper
106767,442597,1,0,0,0,1,1,0,1,4181361,1.0,One-Time User
106768,442601,1,0,0,0,2,0,0,1,2885642,0.5,One-Time User
106769,442602,1,0,0,0,1,1,1,1,1320293,1.0,One-Time User
106770,442604,1,0,0,0,1,0,0,1,3855599,1.0,One-Time User
106771,442617,2,0,0,0,2,1,1,2,1080785,0.5,Window Shopper
106772,442619,2,0,1,0,3,2,3,2,1046047,0.3333333333333333,Window Shopper
106773,442621,1,0,0,0,1,0,0,1,4082778,1.0,One-Time User
106774,442625,2,0,0,0,3,0,0,2,883960,0.3333333333333333,Window Shopper
106775,442631,1,0,0,0,1,0,0,1,4238377,1.0,One-Time User
106776,442634,1,0,1,0,1,0,0,1,2520377,1.0,Cart Abandoner
106777,442636,1,0,0,0,1,1,1,1,4756105,1.0,One-Time User
106778,442641,1,0,0,0,1,1,0,1,4558987,1.0,One-Time User
106779,442648,2,0,0,0,3,2,1,2,1051370,0.3333333333333333,Window Shopper
106780,442649,1,0,0,0,1,0,1,1,4789432,1.0,One-Time User
106781,442663,1,0,0,0,1,0,0,1,4643350,1.0,One-Time User
106782,442668,1,0,0,0,2,0,0,1,4731191,0.5,One-Time User
106783,442669,1,0,0,0,2,2,0,1,479837,1.0,One-Time User
106784,442671,2,0,0,0,3,2,1,2,1269883,0.6666666666666666,Window Shopper
106785,442672,1,0,0,0,1,0,0,1,2926020,1.0,One-Time User
106786,442675,1,0,0,0,2,0,0,1,2355072,0.5,One-Time User
106787,442679,1,0,0,0,1,0,1,1,3848953,1.0,One-Time User
106788,442685,3,0,0,0,5,3,1,3,72526,0.2,Window Shopper
106789,442687,1,0,1,0,2,0,2,1,2805193,1.0,Cart Abandoner
106790,442693,1,0,0,0,2,0,0,1,1051370,0.5,One-Time User
106791,442696,1,0,0,0,1,0,0,1,1612623,1.0,One-Time User
106792,442697,1,0,1,0,2,0,0,1,1029459,1.0,Cart Abandoner
106793,442706,1,0,1,0,2,0,2,1,3158249,0.5,Cart Abandoner
106794,442710,1,0,0,0,2,2,2,1,1678374,0.5,One-Time User
106795,442711,2,0,0,0,3,0,0,2,3138705,0.6666666666666666,Window Shopper
106796,442717,1,0,0,0,1,0,0,1,1575622,1.0,One-Time User
106797,442718,1,0,0,0,2,0,0,1,155172,0.5,One-Time User
106798,442719,2,0,0,0,3,0,0,2,4357323,0.6666666666666666,Window Shopper
106799,442720,1,0,0,0,1,0,0,1,2033408,1.0,One-Time User
106800,442721,2,0,0,0,2,2,0,2,149192,0.5,Window Shopper
106801,442724,1,0,0,0,1,1,1,1,4069500,1.0,One-Time User
106802,442727,2,0,2,0,4,0,4,2,1672064,0.5,Window Shopper
106803,442730,2,0,0,0,3,0,1,2,982926,0.3333333333333333,Window Shopper
106804,442731,1,0,0,0,1,1,1,1,1579551,1.0,One-Time User
106805,442733,1,0,0,0,1,1,1,1,1931469,1.0,One-Time User
106806,442736,1,0,0,0,1,0,1,1,3616520,1.0,One-Time User
106807,442741,1,0,0,0,1,1,0,1,1420205,1.0,One-Time User
106808,442744,2,0,0,0,2,0,2,2,2355072,0.5,Window Shopper
106809,442750,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
106810,442752,2,0,0,0,3,3,1,2,411153,0.3333333333333333,Window Shopper
106811,442755,1,0,0,0,2,2,0,1,703487,1.0,One-Time User
106812,442756,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
106813,442758,1,0,0,0,1,1,0,1,3607361,1.0,One-Time User
106814,442762,2,0,1,0,6,2,0,2,2640118,0.3333333333333333,Window Shopper
106815,442766,2,0,0,0,3,0,0,2,4801426,0.6666666666666666,Window Shopper
106816,442769,1,0,1,0,1,0,1,1,4731191,1.0,Cart Abandoner
106817,442771,2,0,0,1,3,3,2,2,3738615,0.6666666666666666,Window Shopper
106818,442772,1,0,0,0,1,0,0,1,1575622,1.0,One-Time User
106819,442773,1,0,0,0,2,0,0,1,2355072,0.5,One-Time User
106820,442775,1,0,0,0,2,0,2,1,1879194,0.5,One-Time User
106821,442777,2,0,0,0,5,0,5,2,50601,0.4,Window Shopper
106822,442786,1,1,0,0,2,0,2,1,149192,0.5,Impulse Buyer
106823,442788,2,0,0,1,3,3,2,2,982926,0.3333333333333333,Window Shopper
106824,442789,2,0,0,1,2,2,0,2,2926020,0.5,Window Shopper
106825,442791,1,0,0,0,2,0,0,1,1575622,1.0,One-Time User
106826,442794,1,0,0,0,2,0,2,1,2535791,0.5,One-Time User
106827,442796,1,0,0,0,2,2,0,1,2877672,0.5,One-Time User
106828,442798,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
106829,442802,1,0,0,0,1,0,0,1,3158249,1.0,One-Time User
106830,442803,1,0,0,0,1,0,0,1,4374048,1.0,One-Time User
106831,442812,2,0,1,0,2,2,1,2,622168,0.5,Window Shopper
106832,442817,1,0,0,0,2,2,0,1,4672807,1.0,One-Time User
106833,442825,1,0,0,0,2,0,2,1,2355072,1.0,One-Time User
106834,442826,1,0,0,0,1,1,1,1,3738615,1.0,One-Time User
106835,442831,2,0,0,0,2,0,0,2,1320293,0.5,Window Shopper
106836,442852,1,0,0,1,1,1,0,1,4056794,1.0,Wishlister
106837,442857,1,0,0,0,1,0,1,1,672001,1.0,One-Time User
106838,442862,1,0,2,0,2,0,0,1,1073768,0.5,Cart Abandoner
106839,442864,1,0,0,0,1,0,1,1,3189162,1.0,One-Time User
106840,442869,1,0,0,0,2,0,0,1,1299190,1.0,One-Time User
106841,442875,2,0,0,0,4,2,0,2,2465336,0.25,Window Shopper
106842,442880,3,0,0,1,7,2,3,3,411153,0.2857142857142857,Window Shopper
106843,442882,1,1,0,0,1,0,0,1,3637084,1.0,Impulse Buyer
106844,442885,1,0,0,0,1,0,1,1,2885642,1.0,One-Time User
106845,442886,2,0,0,0,2,1,2,2,2355072,1.0,Window Shopper
106846,442897,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
106847,442898,1,0,0,0,2,2,0,1,4801426,1.0,One-Time User
106848,442900,1,0,0,0,1,0,0,1,3738615,1.0,One-Time User
106849,442901,1,0,0,0,2,0,0,1,1020087,0.5,One-Time User
106850,442903,1,0,0,0,1,0,1,1,2958664,1.0,One-Time User
106851,442904,1,0,0,0,1,0,0,1,2735466,1.0,One-Time User
106852,442906,1,0,0,0,2,0,2,1,902410,0.5,One-Time User
106853,442909,2,0,1,0,4,2,0,2,982926,0.25,Window Shopper
106854,442910,1,0,0,0,2,0,2,1,3002561,0.5,One-Time User
106855,442911,2,0,0,0,3,1,1,2,4284875,0.6666666666666666,Window Shopper
106856,442917,1,0,1,0,1,0,1,1,4672807,1.0,Cart Abandoner
106857,442919,2,0,0,0,2,2,1,2,2066743,0.5,Window Shopper
106858,442922,1,0,0,0,1,1,0,1,2827295,1.0,One-Time User
106859,442937,1,0,0,0,1,0,1,1,154040,1.0,One-Time User
106860,442938,1,0,0,0,1,0,0,1,3303026,1.0,One-Time User
106861,442940,1,0,0,0,2,0,2,1,2827444,1.0,One-Time User
106862,442946,3,0,0,0,3,0,1,3,1320293,0.3333333333333333,Window Shopper
106863,442950,1,0,0,0,1,0,0,1,1050007,1.0,One-Time User
106864,442951,1,0,0,0,1,1,0,1,982926,1.0,One-Time User
106865,442960,1,0,0,0,1,1,1,1,267209,1.0,One-Time User
106866,442961,1,1,0,0,1,1,1,1,3570834,1.0,Impulse Buyer
106867,442966,2,0,0,0,3,3,0,2,4357323,0.6666666666666666,Window Shopper
106868,442968,4,0,0,0,8,0,6,4,4756105,0.5,Window Shopper
106869,442970,1,0,0,0,1,0,0,1,1516409,1.0,One-Time User
106870,442974,1,0,0,0,1,1,1,1,2512193,1.0,One-Time User
106871,442977,1,0,0,0,1,1,1,1,2030976,1.0,One-Time User
106872,442990,1,0,0,0,2,0,0,1,2520771,0.5,One-Time User
106873,442997,1,0,0,0,2,0,0,1,3102419,0.5,One-Time User
106874,442999,2,0,0,0,3,0,0,2,2247787,0.6666666666666666,Window Shopper
106875,443000,3,0,0,0,3,1,1,3,2465336,0.3333333333333333,Window Shopper
106876,443005,1,0,0,0,2,2,2,1,4181361,0.5,One-Time User
106877,443012,1,0,1,0,2,0,0,1,4357323,1.0,Cart Abandoner
106878,443015,1,0,0,0,2,0,2,1,2631608,0.5,One-Time User
106879,443016,1,0,0,0,1,1,0,1,3645362,1.0,One-Time User
106880,443018,1,0,0,0,1,1,1,1,4818107,1.0,One-Time User
106881,443023,2,0,0,0,2,0,1,2,2465336,0.5,Window Shopper
106882,443027,1,0,0,0,1,0,0,1,154040,1.0,One-Time User
106883,443030,4,1,0,1,7,2,1,4,2640118,0.2857142857142857,Uncategorized
106884,443033,1,1,0,0,1,1,0,1,2476560,1.0,Impulse Buyer
106885,443036,1,0,0,1,1,1,1,1,4205050,1.0,Wishlister
106886,443039,1,0,0,0,1,1,0,1,2465336,1.0,One-Time User
106887,443042,1,0,0,1,1,0,0,1,1759733,1.0,Wishlister
106888,443044,1,0,0,0,1,0,0,1,3419760,1.0,One-Time User
106889,443045,3,0,0,0,4,0,2,3,321158,0.25,Window Shopper
106890,443051,1,0,1,0,1,0,1,1,2256028,1.0,Cart Abandoner
106891,443056,2,0,0,0,3,2,1,2,903809,0.6666666666666666,Window Shopper
106892,443059,3,1,1,0,3,1,1,3,570735,0.3333333333333333,Uncategorized
106893,443060,1,0,0,0,2,2,2,1,2827444,1.0,One-Time User
106894,443074,2,0,0,0,2,2,0,2,1678374,0.5,Window Shopper
106895,443076,2,0,1,0,3,1,1,2,2693696,0.3333333333333333,Window Shopper
106896,443077,1,0,0,0,1,0,0,1,3850614,1.0,One-Time User
106897,443088,1,0,0,0,1,1,1,1,3299155,1.0,One-Time User
106898,443089,2,0,1,2,5,1,1,2,3231625,0.4,Window Shopper
106899,443096,1,0,0,0,1,0,1,1,820597,1.0,One-Time User
106900,443099,1,0,0,0,1,0,1,1,3738615,1.0,One-Time User
106901,443103,1,0,0,0,2,0,0,1,643645,0.5,One-Time User
106902,443104,1,0,1,0,1,1,1,1,2839395,1.0,Cart Abandoner
106903,443107,1,0,0,0,3,0,3,1,1795157,0.3333333333333333,One-Time User
106904,443113,1,0,1,0,2,0,2,1,2640118,0.5,Cart Abandoner
106905,443115,1,1,0,0,3,0,3,1,1787510,0.3333333333333333,Impulse Buyer
106906,443117,2,0,1,0,5,0,2,2,1842993,0.6,Window Shopper
106907,443123,1,0,0,0,2,0,0,1,3926800,0.5,One-Time User
106908,443126,1,0,0,0,2,2,2,1,1046047,0.5,One-Time User
106909,443129,2,0,0,1,3,0,1,2,1320293,0.3333333333333333,Window Shopper
106910,443139,1,0,0,0,2,2,0,1,3735942,0.5,One-Time User
106911,443145,1,1,0,0,3,0,0,1,1985331,0.3333333333333333,Impulse Buyer
106912,443148,1,0,1,0,2,0,0,1,757910,0.5,Cart Abandoner
106913,443149,1,0,0,0,4,0,4,1,154040,0.5,One-Time User
106914,443151,3,1,0,0,4,2,2,3,2407396,0.5,Weekend Shopper
106915,443152,1,0,0,0,1,0,0,1,4173315,1.0,One-Time User
106916,443156,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
106917,443157,1,0,0,0,2,2,2,1,2827444,0.5,One-Time User
106918,443162,1,0,0,0,1,0,0,1,2885642,1.0,One-Time User
106919,443182,2,0,0,0,5,2,0,2,2158079,0.4,Window Shopper
106920,443184,1,0,0,0,2,0,2,1,1787510,0.5,One-Time User
106921,443193,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
106922,443196,1,0,1,0,1,0,1,1,1807584,1.0,Cart Abandoner
106923,443224,1,0,0,0,2,0,0,1,374584,1.0,One-Time User
106924,443235,1,0,0,0,2,2,0,1,2355072,0.5,One-Time User
106925,443243,2,0,0,0,2,0,1,2,662846,0.5,Window Shopper
106926,443249,1,0,0,0,1,0,1,1,2465336,1.0,One-Time User
106927,443253,2,0,0,0,4,2,2,2,2355072,0.5,Window Shopper
106928,443260,3,0,0,0,5,2,2,3,246844,0.2,Window Shopper
106929,443265,1,0,0,0,2,0,0,1,605882,0.5,One-Time User
106930,443270,2,0,0,0,3,2,3,2,2558244,0.3333333333333333,Window Shopper
106931,443273,1,0,0,0,1,1,1,1,3002561,1.0,One-Time User
106932,443279,1,0,0,0,2,2,2,1,1050007,1.0,One-Time User
106933,443291,1,0,0,0,1,1,0,1,2792484,1.0,One-Time User
106934,443296,2,0,0,0,3,0,0,2,2355072,0.3333333333333333,Window Shopper
106935,443304,2,0,0,0,3,2,0,2,2520771,0.6666666666666666,Window Shopper
106936,443308,1,0,0,0,1,0,1,1,1733868,1.0,One-Time User
106937,443310,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
106938,443311,3,0,0,0,6,2,1,3,4756105,0.5,Window Shopper
106939,443320,1,0,0,0,1,0,1,1,1379146,1.0,One-Time User
106940,443324,2,0,0,0,2,2,0,2,2465336,0.5,Window Shopper
106941,443327,1,0,1,0,2,0,2,1,4756105,1.0,Cart Abandoner
106942,443329,4,0,0,1,5,0,3,4,2465336,0.4,Window Shopper
106943,443331,1,0,1,0,2,2,0,1,3736316,0.5,Cart Abandoner
106944,443333,1,0,0,0,2,2,2,1,381850,0.5,One-Time User
106945,443335,1,0,0,0,2,2,2,1,1320293,0.5,One-Time User
106946,443345,3,0,1,0,5,1,4,3,1568197,0.4,Window Shopper
106947,443349,1,0,1,0,2,0,2,1,2355072,0.5,Cart Abandoner
106948,443350,1,0,0,0,2,0,2,1,1678374,0.5,One-Time User
106949,443356,3,0,0,1,4,1,0,3,4801426,0.5,Window Shopper
106950,443361,1,0,0,0,1,0,1,1,154040,1.0,One-Time User
106951,443364,2,0,0,0,2,0,1,2,149192,0.5,Window Shopper
106952,443366,1,0,0,0,2,0,2,1,411153,0.5,One-Time User
106953,443379,1,0,0,0,1,0,0,1,1379146,1.0,One-Time User
106954,443383,1,0,1,0,1,0,1,1,3607361,1.0,Cart Abandoner
106955,443399,1,0,0,0,1,0,0,1,4163659,1.0,One-Time User
106956,443407,4,0,0,0,4,1,2,4,149192,0.25,Window Shopper
106957,443412,1,0,0,0,1,1,1,1,1567637,1.0,One-Time User
106958,443414,1,1,0,0,1,1,1,1,1320293,1.0,Impulse Buyer
106959,443415,3,0,0,0,3,1,1,3,982926,0.6666666666666666,Window Shopper
106960,443416,1,0,0,0,1,0,0,1,4794845,1.0,One-Time User
106961,443417,1,0,0,0,1,0,1,1,3189162,1.0,One-Time User
106962,443428,2,0,0,0,2,0,2,2,2748804,0.5,Window Shopper
106963,443429,1,0,0,1,1,0,1,1,3002561,1.0,Wishlister
106964,443430,2,0,0,0,2,0,0,2,3738615,1.0,Window Shopper
106965,443433,2,0,0,0,2,1,1,2,4801426,1.0,Window Shopper
106966,443436,1,0,0,0,1,1,1,1,738670,1.0,One-Time User
106967,443437,1,0,0,0,1,0,0,1,174239,1.0,One-Time User
106968,443438,4,0,0,0,9,5,5,4,2520377,0.3333333333333333,Window Shopper
106969,443452,1,0,0,0,2,2,2,1,886203,1.0,One-Time User
106970,443455,1,0,1,0,2,0,0,1,4145813,0.5,Cart Abandoner
106971,443457,1,0,0,0,1,0,0,1,4801426,1.0,One-Time User
106972,443458,2,0,0,0,3,1,3,2,903809,0.6666666666666666,Window Shopper
106973,443460,1,0,0,0,1,0,1,1,2885642,1.0,One-Time User
106974,443464,1,0,0,0,1,0,0,1,3975787,1.0,One-Time User
106975,443469,1,0,0,1,2,0,0,1,1567637,0.5,Wishlister
106976,443485,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
106977,443489,1,0,1,0,2,0,2,1,2465336,0.5,Cart Abandoner
106978,443496,2,0,0,0,2,2,1,2,3738615,1.0,Window Shopper
106979,443498,3,0,0,0,3,0,0,3,903809,0.3333333333333333,Window Shopper
106980,443501,3,0,0,0,4,1,2,3,4801426,0.5,Window Shopper
106981,443506,1,0,0,0,1,0,0,1,3177782,1.0,One-Time User
106982,443508,1,0,0,0,1,1,1,1,2729260,1.0,One-Time User
106983,443510,1,0,0,0,1,1,1,1,1080785,1.0,One-Time User
106984,443516,1,0,0,0,1,0,1,1,154040,1.0,One-Time User
106985,443517,1,0,0,0,1,0,1,1,4672807,1.0,One-Time User
