,product_id,views,favorites,carts,purchases,view_to_purchase,cart_to_purchase,fav_to_purchase,cart_abandonment_rate,fav_abandonment_rate,product_segment
133354,2404987,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133355,2405004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133356,2405020,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133357,2405028,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133358,2405055,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133359,2405091,7,0,1,0,0.0,0.0,0.0,1.0,0.0,Poor Converter
133360,2405092,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133361,2405094,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133362,2405106,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133363,2405142,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133364,2405150,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133365,2405163,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133366,2405192,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133367,2405205,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133368,2405220,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133369,2405222,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133370,2405231,13,0,0,0,0.0,0.0,0.0,0.0,0.0,"High Attention, No Sale"
133371,2405244,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133372,2405265,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133373,2405288,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133374,2405304,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133375,2405306,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133376,2405314,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133377,2405345,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133378,2405358,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133379,2405381,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133380,2405393,2,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133381,2405439,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133382,2405497,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133383,2405509,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133384,2405522,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133385,2405587,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133386,2405614,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133387,2405640,7,0,1,0,0.0,0.0,0.0,1.0,0.0,Poor Converter
133388,2405667,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133389,2405676,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133390,2405690,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133391,2405705,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
133392,2405718,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133393,2405753,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133394,2405762,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133395,2405765,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133396,2405768,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133397,2405772,4,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133398,2405780,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133399,2405785,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133400,2405788,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133401,2405800,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133402,2405819,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
133403,2405850,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133404,2405864,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133405,2405868,5,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133406,2405887,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133407,2405962,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133408,2405966,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133409,2405969,11,0,0,0,0.0,0.0,0.0,0.0,0.0,"High Attention, No Sale"
133410,2405975,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133411,2405980,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133412,2405981,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133413,2406004,3,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133414,2406005,6,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133415,2406012,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133416,2406029,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133417,2406070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133418,2406090,4,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133419,2406095,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133420,2406115,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133421,2406117,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133422,2406127,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133423,2406140,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133424,2406150,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133425,2406159,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133426,2406162,7,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133427,2406171,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133428,2406193,2,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133429,2406216,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133430,2406219,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133431,2406228,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133432,2406229,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133433,2406250,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133434,2406268,11,0,0,0,0.0,0.0,0.0,0.0,0.0,"High Attention, No Sale"
133435,2406308,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133436,2406356,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133437,2406377,2,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133438,2406397,6,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133439,2406439,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133440,2406460,4,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133441,2406466,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133442,2406473,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133443,2406540,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133444,2406555,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133445,2406569,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133446,2406588,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133447,2406613,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133448,2406688,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133449,2406695,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133450,2406707,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133451,2406732,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133452,2406761,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133453,2406763,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133454,2406770,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133455,2406792,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133456,2406794,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133457,2406800,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133458,2406813,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133459,2406829,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133460,2406838,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
133461,2406839,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133462,2406851,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133463,2406860,2,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133464,2406861,7,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133465,2406872,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133466,2406880,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133467,2406900,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133468,2406950,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133469,2406955,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133470,2406966,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133471,2406992,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133472,2407021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133473,2407031,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133474,2407062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133475,2407082,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133476,2407127,5,0,1,0,0.0,0.0,0.0,1.0,0.0,Poor Converter
133477,2407152,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133478,2407158,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133479,2407192,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133480,2407199,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133481,2407215,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133482,2407299,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133483,2407321,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133484,2407346,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133485,2407347,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133486,2407348,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133487,2407350,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133488,2407354,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133489,2407361,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133490,2407409,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133491,2407433,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133492,2407437,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133493,2407450,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133494,2407505,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133495,2407533,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133496,2407626,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133497,2407661,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133498,2407682,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133499,2407687,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
133500,2407697,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133501,2407711,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133502,2407751,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133503,2407752,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133504,2407756,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133505,2407767,7,3,0,1,0.14285714285714285,0.0,0.3333333333333333,0.0,0.6666666666666666,Favorited but Ignored
133506,2407805,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133507,2407825,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133508,2407859,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133509,2407881,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133510,2407885,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133511,2407916,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
133512,2407921,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133513,2408015,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133514,2408031,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133515,2408033,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133516,2408053,2,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133517,2408108,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133518,2408110,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133519,2408130,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133520,2408131,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133521,2408142,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133522,2408198,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133523,2408233,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133524,2408240,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133525,2408300,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133526,2408301,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133527,2408302,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133528,2408313,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133529,2408337,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133530,2408347,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133531,2408351,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133532,2408358,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133533,2408363,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133534,2408367,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133535,2408387,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133536,2408423,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133537,2408428,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133538,2408453,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133539,2408458,5,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133540,2408463,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133541,2408469,3,0,0,1,0.3333333333333333,0.0,0.0,0.0,0.0,Regular Product
133542,2408513,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133543,2408562,3,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133544,2408575,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133545,2408580,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133546,2408586,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133547,2408597,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133548,2408607,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133549,2408661,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133550,2408663,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133551,2408664,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133552,2408691,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133553,2408703,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133554,2408773,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133555,2408785,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133556,2408811,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133557,2408828,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133558,2408830,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133559,2408859,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133560,2408867,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133561,2408880,6,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
133562,2408897,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133563,2408905,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133564,2408920,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133565,2408924,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133566,2408932,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133567,2408940,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133568,2408946,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133569,2409000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133570,2409003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133571,2409059,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133572,2409077,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133573,2409081,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133574,2409085,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133575,2409103,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133576,2409109,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133577,2409139,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133578,2409142,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133579,2409143,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133580,2409145,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133581,2409165,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133582,2409183,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133583,2409195,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133584,2409216,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133585,2409221,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133586,2409254,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133587,2409262,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133588,2409264,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133589,2409270,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133590,2409308,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133591,2409322,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133592,2409358,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133593,2409359,8,3,1,0,0.0,0.0,0.0,1.0,1.0,Favorited but Ignored
133594,2409365,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133595,2409367,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133596,2409371,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133597,2409372,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133598,2409378,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133599,2409396,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133600,2409403,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133601,2409410,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133602,2409416,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133603,2409438,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133604,2409449,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133605,2409452,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133606,2409462,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133607,2409484,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
133608,2409495,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133609,2409496,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133610,2409548,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133611,2409557,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133612,2409560,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133613,2409580,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133614,2409583,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133615,2409625,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133616,2409643,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133617,2409657,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133618,2409695,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133619,2409723,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133620,2409725,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133621,2409730,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133622,2409739,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133623,2409748,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133624,2409784,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133625,2409823,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133626,2409832,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133627,2409840,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133628,2409842,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133629,2409850,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133630,2409859,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133631,2409860,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133632,2409874,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133633,2409916,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133634,2409964,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
133635,2409999,1,0,2,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133636,2410000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133637,2410019,2,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
133638,2410045,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133639,2410060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133640,2410081,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133641,2410118,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133642,2410129,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133643,2410133,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133644,2410145,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133645,2410150,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133646,2410156,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
133647,2410167,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133648,2410174,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133649,2410184,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133650,2410201,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
133651,2410211,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133652,2410230,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133653,2410252,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133654,2410263,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133655,2410288,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133656,2410301,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133657,2410304,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133658,2410342,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133659,2410352,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133660,2410405,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133661,2410412,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133662,2410413,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133663,2410456,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133664,2410485,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133665,2410513,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133666,2410568,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133667,2410591,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133668,2410613,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133669,2410644,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133670,2410653,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133671,2410685,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133672,2410704,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133673,2410708,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133674,2410742,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133675,2410804,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133676,2410811,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133677,2410814,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133678,2410825,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133679,2410835,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133680,2410859,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133681,2410878,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
133682,2410888,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133683,2410908,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133684,2410927,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133685,2410946,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133686,2410959,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133687,2410988,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133688,2411027,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133689,2411033,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
133690,2411043,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
